x, y, z
27313.66,4626.85,-1.89
26222.48,3043.07,42.30
27345.51,4569.62,-6.69
26245.38,3018.97,57.21
27336.03,4591.82,63.81
26225.14,3033.19,189.63
27290.44,4607.28,-65.18
26234.21,3026.72,127.20
27283.55,4657.67,34.74
26216.14,3006.37,10.52
27307.76,4602.98,78.65
26196.32,3037.23,124.36
27316.88,4591.67,-12.51
26217.00,3049.60,51.98
27324.64,4618.96,-36.61
26206.90,3010.29,8.74
27326.88,4619.70,-13.18
26229.43,3034.77,37.73
26593.32,4514.70,-282.69
27312.82,4581.61,84.36
26183.51,3044.23,35.79
27327.24,4581.16,-103.42
27307.10,4595.70,-102.07
26217.41,3056.60,67.04
27328.61,4569.28,-22.82
26221.24,3069.26,2.18
27318.70,4603.45,-2.09
26204.74,3068.23,54.42
27338.81,4584.49,30.48
26200.54,3070.27,-32.76
27332.42,4604.98,31.15
26176.49,3040.03,74.97
26216.10,3054.03,61.65
27299.68,4593.01,-2.19
26226.54,3036.55,-5.59
27312.88,4556.15,259.29
27282.28,4597.10,86.12
26183.65,3041.61,92.03
27338.07,4556.25,-98.05
26196.84,3067.23,57.55
26210.89,3061.37,62.67
26203.98,3066.28,67.29
27316.65,4626.72,1.65
26223.00,3056.50,20.60
27315.68,4582.51,-22.52
26220.24,3053.94,24.12
27289.31,4586.82,-161.33
26215.27,3024.45,61.11
27312.86,4600.90,34.38
26175.95,3019.35,60.67
27310.60,4613.50,-65.38
26237.40,3020.39,65.10
27289.30,4540.71,348.10
26201.33,3042.34,63.38
27309.76,4581.33,66.17
26167.33,3040.55,19.09
27303.19,4569.00,132.94
26185.88,3059.61,-26.32
27335.70,4606.90,31.07
26171.41,3060.78,-111.36
27294.26,4593.59,237.61
26182.18,3026.15,20.73
27309.17,4576.39,38.52
26145.16,3069.17,210.79
26189.81,3037.85,78.17
26195.59,3077.76,52.57
26125.20,3054.96,39.47
26226.79,3048.15,42.86
27309.76,4626.18,60.09
26179.72,3052.59,59.52
27299.87,4592.72,-122.18
26163.26,3070.99,-276.26
27230.36,4606.63,140.64
26209.99,3010.65,-216.45
27340.94,4554.19,156.27
26176.72,3054.86,114.04
27318.74,4596.87,20.36
27310.84,4613.86,49.34
26185.43,3040.57,33.71
27349.49,4554.79,178.30
26208.71,3068.14,89.83
27332.42,4616.44,13.04
26201.58,3046.83,-18.64
26191.53,3044.06,173.52
26188.47,3056.75,102.84
27322.96,4559.04,-133.07
27286.63,4578.30,19.25
26191.51,3084.56,23.24
27364.07,4540.19,-298.51
26193.96,3058.60,178.47
27493.93,4393.09,-6.97
26166.29,3078.13,-31.64
26188.83,3051.37,-33.13
26195.26,3057.08,218.98
27297.15,4594.51,60.53
26159.08,3042.21,30.55
27315.80,4598.37,18.66
26180.47,3074.27,36.88
27319.54,4596.35,-65.04
26184.12,3064.57,-121.52
26535.03,4517.76,244.45
27317.72,4568.08,-31.00
26172.94,3046.10,-16.54
26171.30,3087.38,113.10
27343.34,4541.29,98.78
26202.45,3051.96,55.08
27285.85,4557.07,201.84
26193.59,3073.37,88.57
26593.21,4478.97,171.65
27261.97,4570.30,162.29
26213.63,3046.83,48.99
27296.60,4612.65,56.09
26175.64,3050.50,-128.34
27290.68,4603.17,97.96
26214.47,3066.34,40.10
27229.06,4568.69,297.63
26186.88,3042.56,128.14
26200.63,3069.43,-92.07
26239.30,3081.51,200.17
27322.66,4561.65,2.05
26197.19,3065.14,-78.34
26170.24,3048.62,82.66
27266.23,4622.09,-23.71
26196.36,3074.74,34.63
27272.16,4597.82,-47.02
26188.40,3033.82,45.32
27294.77,4566.11,-16.79
26154.80,3070.05,163.32
27312.60,4591.78,-133.29
26168.52,2984.30,-217.74
27296.13,4568.05,24.92
26179.09,3049.40,2.77
26194.41,3049.24,-47.58
27292.11,4650.87,6.56
26148.55,3058.91,354.28
26551.54,4503.29,49.53
27289.51,4602.32,-100.50
26171.24,3057.96,22.89
27312.34,4537.16,201.24
26203.23,3065.96,2.19
26153.69,3047.30,133.91
26567.42,4492.54,205.79
27300.58,4594.60,65.18
26149.06,3013.01,-243.81
27289.53,4592.32,35.97
27312.42,4569.32,181.99
26176.53,3055.11,-61.86
27323.85,4557.86,155.37
26204.42,3057.24,219.71
26588.79,4486.93,259.87
27304.00,4613.02,53.96
27288.25,4549.30,4.83
26186.21,3058.23,-19.71
27318.75,4635.43,2.78
26215.04,3056.57,45.21
27305.55,4592.17,212.29
26203.09,3087.28,19.79
26223.39,3041.14,-37.77
27316.14,4588.00,244.57
26154.34,3028.36,-78.78
26198.27,3064.45,99.34
27322.05,4601.18,6.86
26203.55,3081.45,172.86
27234.48,4565.67,300.65
26221.91,3044.43,27.51
26210.36,3084.32,75.90
27271.90,4555.90,130.45
26177.27,3052.57,114.37
26166.31,3029.24,66.31
27334.69,4548.61,29.72
26204.69,3048.07,80.53
26549.18,4492.21,212.86
27299.06,4621.23,18.94
26206.34,3034.41,-228.10
27272.35,4573.84,159.01
26148.00,3056.58,164.23
27317.02,4545.91,-211.62
26193.30,3047.79,44.87
26181.41,3018.12,51.77
27303.65,4578.68,41.63
27338.19,4547.57,-24.07
27254.99,4580.56,236.04
26127.06,3015.32,-287.64
26508.08,4491.75,-269.39
27302.87,4534.88,-203.68
27301.24,4577.41,-72.40
26207.32,3048.42,77.50
27327.84,4549.42,232.34
26210.64,3056.38,95.78
26164.46,3035.12,84.76
27353.72,4556.46,47.60
26215.29,3072.21,4.59
27334.52,4550.34,196.25
27360.15,4517.69,123.50
26197.96,3067.54,25.28
27306.07,4529.60,209.87
26201.51,3028.45,304.37
27293.82,4580.53,-111.99
27321.72,4534.25,259.64
26203.38,3044.44,73.44
26513.62,4514.02,-269.19
26171.71,3033.18,-20.49
27321.31,4629.07,72.93
26153.91,3029.88,131.22
27379.59,4585.07,-12.72
26173.08,3058.59,40.15
27355.80,4601.28,68.89
27316.09,4587.79,-13.14
27289.46,4615.09,82.42
27273.65,4594.29,68.88
26175.16,3084.13,-244.97
26481.64,4522.32,-295.31
27319.82,4579.99,-209.96
27303.14,4546.32,271.71
27323.66,4548.21,418.91
26517.72,4504.36,392.39
27370.77,4538.62,115.43
26453.94,4499.34,195.28
27310.91,4605.59,151.65
27255.15,4578.82,225.96
27320.98,4547.87,161.87
27269.89,4574.23,198.70
26137.96,3092.39,231.52
26152.31,3006.71,48.04
27301.31,4535.71,311.94
27364.64,4576.16,247.30
26061.95,3055.42,306.82
27287.36,4619.26,-9.41
27306.55,4608.64,-107.34
26199.29,3034.38,24.21
26255.01,3001.49,-9.76
26167.40,3030.51,16.52
27301.54,4567.33,79.01
27344.86,4568.33,-93.75
26206.39,3059.96,143.76
27278.43,4544.19,189.20
26129.42,3034.14,94.29
26229.22,3010.19,36.99
26240.43,3024.65,97.38
27353.19,4543.74,32.05
26205.44,3061.86,48.39
26467.41,4498.58,284.22
27367.02,4594.87,-33.85
27335.55,4588.56,79.24
26147.78,3038.66,-113.64
27292.37,4569.38,30.04
26198.53,3058.54,56.91
27229.36,4590.43,73.01
26248.59,3052.76,71.52
26198.84,3065.27,53.51
27256.69,4594.89,159.92
27309.10,4595.46,-121.60
27312.05,4573.41,53.74
27269.33,4563.95,-167.02
26203.74,3039.74,46.46
27231.37,4600.98,124.46
26210.43,3032.06,62.68
27345.79,4591.67,52.36
26231.38,3029.00,-22.91
26221.60,3048.60,-1.70
26168.36,3053.93,436.96
27197.00,4522.60,302.95
27315.45,4564.87,70.72
26194.29,3045.96,68.11
27280.26,4590.16,75.05
27289.86,4528.69,-56.04
26198.15,3029.61,-94.33
26167.67,3061.78,392.79
26205.30,3044.52,-33.30
27326.86,4538.69,278.87
26204.65,2985.01,69.34
27285.62,4571.72,32.01
26220.80,3039.60,35.81
26183.63,3050.79,43.72
27296.71,4583.00,13.88
26217.14,3026.48,32.32
27321.79,4529.16,-167.84
26227.60,3012.38,61.11
27277.57,4558.29,-42.38
26160.73,3028.11,-48.87
27277.29,4538.08,37.94
26184.54,3025.39,116.81
26533.77,4472.76,312.79
27321.94,4622.58,39.58
26213.14,3065.64,70.14
27254.06,4544.27,-52.50
27345.97,4607.36,32.31
27323.13,4563.60,100.52
26109.49,2989.19,-293.12
27281.01,4627.16,17.97
26514.44,4488.77,205.44
27308.34,4630.20,38.86
26168.35,3042.28,226.64
27307.18,4581.48,4.18
26169.74,3029.80,211.68
26208.38,3026.18,28.77
27273.40,4596.02,99.40
26196.38,3035.21,8.71
26177.08,3048.56,252.04
27234.93,4541.95,133.62
27249.20,4604.94,7.81
26187.18,3026.67,286.15
27303.06,4569.98,97.38
26220.37,3042.92,37.27
27281.26,4585.45,54.87
27309.04,4576.09,99.68
27256.35,4559.00,219.05
27242.85,4649.08,60.72
26180.45,3053.89,61.82
26199.51,3052.81,7.38
26458.31,4489.60,214.59
27244.75,4584.75,154.07
27263.02,4574.66,33.03
26159.56,3060.73,-123.45
26518.18,4481.39,323.84
27290.62,4582.40,-43.67
26110.92,3080.47,-259.57
27265.32,4581.78,-31.34
26219.95,3034.65,-38.92
27257.06,4592.59,-6.71
26190.04,3063.98,-23.53
27243.75,4582.31,112.19
26179.69,3083.76,-111.90
26451.63,4487.14,263.81
27267.21,4574.97,109.10
26169.42,3041.09,190.49
27297.03,4548.12,-163.79
27279.54,4617.17,61.75
26225.24,2974.57,203.73
27252.96,4578.71,101.55
26267.70,2984.09,54.61
27277.71,4573.13,17.55
26228.39,3032.26,-21.83
27273.78,4609.56,-176.21
26232.95,3016.13,41.05
26216.32,2999.83,26.08
27200.43,4630.65,49.50
26231.22,3004.39,62.21
27314.76,4608.35,-5.11
26168.68,3010.29,-175.35
26202.00,3018.73,-48.16
26251.66,2984.52,-12.00
27268.42,4572.11,435.38
27314.88,4602.53,-86.41
26302.67,2894.97,167.26
27295.85,4615.21,23.80
27289.06,4610.75,-9.42
27288.20,4557.46,-21.07
26150.65,3031.93,-197.94
27238.59,4561.80,-26.01
26304.06,3001.55,105.08
27263.79,4609.00,-56.13
26262.10,3020.07,222.36
27287.58,4604.72,123.61
26258.37,2964.54,43.67
26238.87,2984.42,-112.22
26498.56,4490.67,250.03
27321.98,4604.42,-14.54
27296.72,4593.50,-15.69
26506.47,4464.34,287.73
27286.58,4600.28,70.30
26243.57,3008.02,209.72
26481.66,4454.64,216.02
27305.84,4592.06,13.14
26294.09,2947.08,-86.92
27254.91,4607.14,39.55
27288.66,4601.15,-199.35
27262.53,4629.72,40.57
26496.14,4487.06,343.36
26263.19,2987.93,-67.62
27297.22,4643.57,15.49
26244.40,3008.72,-35.33
27293.42,4632.12,-8.69
27287.95,4607.34,20.78
26459.13,4500.69,118.18
26180.29,3046.40,-21.53
27292.83,4596.47,-43.23
27368.55,4554.55,-30.66
27269.90,4602.93,56.52
27325.24,4557.74,-85.91
26490.94,4483.11,117.65
27241.01,4602.06,-303.76
27332.98,4584.40,-57.79
26493.88,4495.83,236.23
26271.80,2953.31,-86.21
27334.87,4603.69,9.08
26146.52,3035.40,432.18
27267.47,4587.22,202.36
26249.68,3007.11,45.94
27298.62,4570.63,103.16
27286.64,4544.38,-146.33
26162.29,3051.37,35.30
27256.04,4593.44,247.31
27282.71,4613.98,21.25
26137.07,3063.89,-293.06
27299.56,4587.51,43.67
26478.94,4515.10,264.76
27319.51,4568.70,-26.47
27364.02,4621.15,46.67
27319.06,4548.31,12.65
27251.89,4607.59,23.88
27326.47,4585.95,-57.97
27278.76,4631.17,74.70
26486.94,4457.96,265.33
27316.27,4581.49,-26.59
26198.86,3072.04,-234.53
26229.97,3030.14,23.22
27301.32,4603.11,29.03
27284.88,4561.68,166.80
26196.69,3058.68,43.96
27266.32,4609.57,115.18
26248.27,2989.04,160.41
27267.68,4628.01,-65.04
27303.39,4593.42,1.95
26327.29,2937.59,-119.43
26194.67,2995.55,235.70
27320.50,4616.69,-160.19
27321.96,4604.66,-79.57
27312.68,4600.71,19.99
26245.18,3004.98,159.15
27294.61,4600.54,69.26
26176.88,3003.05,42.61
27298.71,4587.68,19.22
26222.77,3030.90,-204.78
27303.96,4597.35,250.18
27316.76,4588.50,-73.23
27263.10,4599.45,-143.58
27310.69,4632.56,-48.95
27293.71,4579.52,-179.29
27336.70,4565.20,109.84
27293.32,4631.33,29.73
27320.98,4634.54,3.01
27294.14,4592.38,-185.55
26259.52,3003.06,26.89
27300.83,4620.52,43.12
27279.72,4591.80,-15.41
27311.05,4628.61,42.95
26210.26,3037.82,75.82
27286.59,4633.33,-89.42
27281.88,4605.93,154.16
26231.23,3004.35,69.85
27292.56,4590.96,58.84
26205.16,2984.86,-163.58
27326.87,4589.99,-161.40
26177.70,3074.39,81.38
26273.72,2999.88,189.08
26437.31,4518.15,55.41
27292.55,4614.88,6.44
27282.86,4612.09,66.53
27267.06,4589.02,-140.57
27301.85,4658.86,67.86
26160.28,3053.85,283.54
27296.05,4572.85,139.65
27290.21,4611.59,133.24
27316.58,4566.98,148.03
27304.37,4598.74,73.32
26266.74,2968.11,4.79
26499.00,4477.98,127.02
27264.14,4610.99,39.01
26226.78,3058.70,229.01
27255.01,4635.05,-68.26
26237.78,3036.65,53.36
27313.99,4571.89,-25.98
26148.47,3081.30,25.43
27266.61,4649.13,-243.70
27285.32,4599.89,-72.78
26230.52,3067.02,10.41
27298.26,4614.40,-174.38
26209.46,3049.72,-182.17
27319.37,4630.62,50.77
27297.92,4601.59,41.53
27293.79,4628.26,39.85
27285.40,4627.67,20.00
26484.04,4493.18,297.07
26479.65,4485.62,164.32
27292.93,4598.61,-84.69
26470.40,4513.54,-289.24
27251.50,4567.90,124.68
26304.64,2964.87,-62.24
27318.88,4616.76,-71.83
27317.87,4607.37,81.07
26259.11,2978.85,58.88
27232.88,4575.35,313.37
26185.21,3006.24,305.57
26246.01,2976.09,28.71
26492.94,4488.95,294.87
27235.24,4589.37,-107.01
27289.27,4586.23,70.35
26452.42,4480.52,161.87
27258.77,4584.00,-206.30
26222.82,2980.05,-261.20
27294.19,4612.61,156.33
26192.60,3008.92,44.21
27295.14,4605.12,63.23
27284.84,4606.23,-14.23
26170.57,3023.81,-224.58
27305.47,4579.63,109.76
26282.97,2980.49,194.48
26212.11,3034.21,41.39
26215.23,3047.03,44.82
26139.90,3055.55,-179.64
26229.76,2983.75,113.07
27278.59,4564.75,232.55
26219.36,3031.25,35.52
27302.41,4589.45,76.57
26225.86,3023.99,93.21
26133.01,3041.89,219.86
26185.15,3016.09,-285.52
26173.73,2992.45,25.52
27206.97,4604.61,-287.35
26153.23,2982.56,-96.87
26212.36,3034.79,6.66
27302.24,4606.65,54.72
27330.71,4596.82,159.52
27283.03,4567.77,5.15
26195.37,3046.76,-278.83
27329.41,4577.44,21.27
26173.71,3059.27,218.82
26595.32,4497.49,254.64
27247.90,4587.14,-298.12
26169.29,3031.81,58.11
26177.55,3032.41,37.11
27325.59,4621.00,-124.45
26141.79,3071.74,29.94
26209.67,3067.78,48.28
26178.51,3050.60,29.56
26181.41,3047.20,226.75
27321.85,4593.20,24.67
27292.63,4610.65,38.14
26181.33,3085.19,77.55
26182.00,3047.90,105.26
26209.81,3046.12,-2.85
27287.16,4590.90,246.25
26164.70,3048.02,-35.02
26220.65,3077.96,16.09
27315.67,4566.17,82.93
26223.44,3051.10,145.45
26217.52,3080.42,55.29
26183.94,3052.60,70.73
26181.22,3035.49,110.49
26217.66,3070.00,-33.06
26195.05,3051.90,-33.09
27284.93,4609.55,-31.57
26195.30,3007.25,165.29
26175.20,3080.07,39.67
26192.78,3054.23,49.24
26205.98,3061.13,-153.04
27322.77,4616.48,133.79
26180.65,3082.66,102.94
26176.44,3041.96,63.71
27291.71,4579.31,-144.28
26154.96,3056.06,-40.38
26230.84,3027.30,18.05
27283.07,4559.51,65.41
26190.47,3023.89,-47.18
26121.31,3025.63,-282.28
26208.85,3045.29,42.69
26173.72,3043.12,31.37
26232.23,3078.09,28.67
26200.43,3056.40,108.44
26230.98,3008.67,-236.59
26153.87,3052.79,118.85
27259.67,4563.37,-145.45
26166.46,3077.78,-9.31
26167.08,3027.29,-78.58
26132.04,3040.92,216.14
26184.57,3005.35,-16.25
26191.92,3027.10,28.43
27271.18,4537.98,89.68
26200.76,3043.73,57.47
26198.87,3042.29,30.65
26183.57,2977.72,-221.18
26178.24,3018.27,-207.40
26147.56,3070.97,-39.29
26289.94,3016.73,97.77
26253.33,2986.71,138.38
26205.73,3014.86,65.52
27324.70,4614.10,224.30
26141.83,3016.43,231.12
27274.77,4594.82,275.42
27331.75,4602.04,28.97
27273.07,4572.91,128.20
27332.36,4587.46,201.44
27374.07,4607.96,-290.02
26217.06,3010.19,30.94
26254.56,2957.04,21.84
26209.85,2987.44,207.27
26256.01,2967.38,100.77
26172.39,3008.00,155.04
27341.33,4594.86,212.18
27371.31,4595.57,46.36
27324.76,4588.54,116.26
27369.30,4582.93,-54.10
27299.33,4530.41,193.74
26194.17,3037.40,60.66
27390.12,4553.32,-237.98
26225.32,3028.61,46.84
27255.51,4567.42,249.66
26218.31,2987.37,-7.85
26161.63,3072.99,-296.61
27368.69,4539.91,-62.68
27281.64,4554.03,252.70
26204.32,3029.21,1.52
26205.67,3040.34,-39.72
27379.05,4586.70,43.99
26271.96,2969.57,166.92
26254.99,3016.06,-291.04
27339.63,4575.57,29.32
27384.32,4495.29,-1.66
26233.11,3012.99,101.16
26272.42,3010.88,264.16
27375.09,4580.54,29.36
26249.15,3046.22,69.46
26198.93,3054.24,38.81
27321.85,4585.37,234.89
26197.59,3091.14,54.15
26201.75,3017.92,117.77
26167.42,3045.83,83.52
26291.99,3021.85,99.26
27342.77,4573.98,188.08
26211.75,2994.97,58.32
27231.03,4581.36,-206.70
26205.82,3020.68,73.35
27280.75,4568.05,-24.78
26155.38,2997.03,188.14
26233.01,2972.15,-50.59
26208.16,3046.36,14.34
26191.81,3029.24,278.23
26197.76,2990.16,249.29
27344.05,4599.90,39.80
27313.78,4539.27,222.32
26269.64,2970.59,89.97
27373.69,4549.29,34.36
27330.02,4612.29,15.22
26186.71,3020.51,145.46
27336.85,4619.47,106.24
27308.24,4585.55,116.25
26270.16,2983.31,122.41
26183.58,3038.44,31.47
27356.49,4558.12,55.03
27322.47,4608.83,108.64
26301.99,2915.68,-7.56
27355.13,4599.69,81.18
27322.72,4586.28,253.99
26209.85,3040.71,36.10
26220.19,3016.83,111.52
27301.35,4624.38,164.44
27312.77,4612.06,18.30
26246.16,2973.16,41.70
27299.14,4625.04,101.55
27348.21,4614.17,62.08
26303.41,3004.08,-2.02
27304.53,4597.77,167.37
27296.98,4595.65,-96.35
26305.00,2994.70,49.98
27360.96,4582.50,48.22
26241.56,3030.25,223.14
26227.30,3013.25,198.96
27268.45,4599.81,-61.20
26546.42,4507.39,-142.80
27295.79,4556.43,279.49
27312.82,4578.04,204.02
27327.70,4583.32,56.56
26231.75,3040.25,122.66
26601.57,4508.46,189.09
27293.99,4592.18,-89.67
27344.82,4498.23,216.35
26218.16,3066.08,214.19
26206.13,3033.42,251.17
27314.84,4574.59,124.62
26287.09,3029.54,149.21
26186.77,3048.10,-35.82
27333.54,4555.96,-47.44
26247.21,3010.41,-37.47
27270.11,4608.08,-112.24
26196.37,3090.17,44.21
27315.60,4573.53,75.66
27349.94,4544.89,-14.23
26225.00,3039.99,162.78
27287.49,4575.51,21.85
26214.86,3015.01,115.30
27269.33,4552.09,-231.80
27307.10,4636.70,52.59
27305.17,4648.29,58.56
26197.37,3055.51,82.51
27347.81,4612.91,5.16
26196.47,3047.57,56.57
26221.33,3070.94,26.95
27325.22,4552.03,137.08
26188.74,3044.50,182.77
27316.08,4618.38,35.70
26167.06,2977.32,185.12
27329.86,4608.72,5.14
27292.47,4577.94,224.85
26243.60,3023.48,81.15
26216.65,3041.72,41.18
27314.79,4629.40,-218.42
26206.05,3017.31,-172.52
27318.78,4561.60,-28.55
26161.57,3046.58,166.91
27308.14,4563.24,275.37
27273.71,4584.86,208.14
27350.93,4558.81,-0.25
26211.74,3048.28,84.91
27320.14,4643.78,8.24
26193.95,3068.51,34.37
27307.78,4622.30,46.84
27278.37,4572.16,-249.30
26196.50,3063.86,91.23
27325.87,4603.03,14.80
26216.17,3031.51,53.50
27281.17,4573.46,418.31
26230.26,3056.88,53.60
27320.58,4538.40,84.29
26168.42,3081.58,105.16
26213.78,3061.90,65.77
27328.67,4564.01,223.90
26157.50,3082.19,2.98
26185.35,3031.56,30.69
27305.14,4558.21,212.10
26193.43,3059.82,-148.57
27331.29,4579.09,46.99
26201.25,3056.29,64.48
26195.52,3040.51,30.16
27338.45,4542.11,-64.89
27349.56,4560.32,34.29
26164.40,3092.54,30.91
27351.12,4555.60,48.93
27362.02,4612.11,-53.58
26197.27,3089.13,84.67
27389.03,4533.42,229.16
26203.61,3074.40,0.02
27325.96,4589.12,39.53
26186.96,3054.04,38.28
27319.43,4620.14,-295.38
26222.39,3037.96,35.63
26206.25,3076.07,36.95
27299.10,4572.10,247.73
26193.02,3044.65,100.57
27356.58,4582.08,217.50
26202.10,3047.23,32.42
27342.90,4572.47,17.90
26198.55,3055.10,2.80
27357.91,4580.34,-92.25
26222.35,3064.49,129.41
26155.25,3071.61,223.37
27349.38,4569.58,57.83
26194.29,3060.95,12.51
27301.47,4568.94,196.67
26187.74,3039.65,167.78
27335.41,4544.28,-162.05
26186.63,3066.54,-58.01
27302.94,4615.43,50.72
26157.21,3072.14,20.64
26183.88,3064.72,-10.97
27329.47,4580.92,48.76
26181.93,3088.16,106.75
27303.86,4569.82,-262.00
26146.35,3089.65,-21.23
27343.74,4579.48,85.87
26160.23,3069.17,38.49
27360.86,4537.18,-23.09
26176.21,3059.15,-73.90
26561.86,4487.74,-263.89
27323.54,4573.30,-287.62
27360.84,4539.59,-300.18
26127.99,3035.99,245.18
27388.05,4549.08,21.69
26145.81,3034.12,188.53
27387.49,4599.94,76.67
27311.12,4601.38,55.35
26182.91,3101.47,193.56
27316.52,4542.29,-49.87
26208.59,3047.64,26.97
27290.68,4584.90,435.41
26212.66,3035.95,29.42
26592.54,4499.36,257.52
27373.17,4533.54,-71.65
26221.19,3019.76,-180.10
27338.64,4571.13,-31.81
26210.58,3056.05,-86.55
26581.75,4416.39,138.76
26610.83,4430.32,279.87
26174.25,3051.89,274.72
27355.62,4595.96,34.13
26223.24,3029.19,-2.98
27310.85,4532.08,243.65
26234.74,3055.30,28.82
26183.36,3065.36,186.32
27379.76,4597.35,28.59
27350.43,4599.12,22.13
26236.84,3030.58,34.19
27361.04,4626.62,49.13
26206.55,3023.10,-223.55
27315.54,4574.68,-59.87
26230.57,3037.67,75.53
26241.92,3033.91,-6.82
26213.18,3064.18,28.97
26206.08,3085.17,-10.52
26618.07,4502.41,203.10
27363.19,4584.28,-25.71
26203.71,3090.10,-94.56
26588.97,4481.22,429.05
26202.64,3070.50,-33.25
27341.92,4603.65,29.48
27385.88,4567.60,-34.32
26194.15,3063.07,-8.06
27358.21,4585.90,26.24
26193.46,3059.25,64.81
27292.15,4542.90,316.70
26597.11,4498.21,393.14
27406.56,4557.28,-1.93
26218.77,3069.82,59.83
26194.56,3087.65,418.60
26204.78,3083.89,40.41
27370.73,4534.40,160.10
26167.55,3053.78,59.38
27383.52,4569.58,32.29
26187.93,3045.99,75.40
27379.23,4556.83,40.37
26232.16,3039.53,-59.87
26202.41,3076.79,72.34
27386.38,4550.36,-6.15
26162.56,3064.47,51.61
27350.87,4586.09,48.47
27332.99,4547.55,-277.89
26212.11,3026.65,216.83
27368.44,4591.61,70.18
27327.34,4550.96,11.09
26245.62,3007.24,38.16
26212.32,3027.59,57.07
27329.81,4558.45,32.33
26203.19,3068.09,-11.40
27321.71,4595.44,197.55
26201.94,3070.25,97.36
27376.11,4486.89,-52.10
26205.09,3080.38,-74.30
27354.84,4587.48,46.15
26217.40,3060.34,395.94
27314.47,4612.13,-240.47
27326.41,4612.87,32.65
26174.58,3053.20,63.67
27332.44,4590.71,5.00
26136.20,3092.94,-241.64
27344.58,4529.89,413.36
26164.37,3078.98,28.22
27321.45,4572.47,113.67
26187.89,3058.60,215.85
27304.13,4556.30,-195.73
26206.34,3049.16,60.32
27377.46,4580.03,40.10
26193.95,3061.74,78.91
27387.71,4572.48,-38.11
26173.81,3059.76,11.06
26185.86,3121.91,-265.09
27352.65,4581.75,61.92
26198.31,3072.12,175.68
27300.18,4587.90,-177.62
27324.22,4563.41,232.26
26123.83,3076.73,28.39
26593.83,4508.76,149.74
27199.31,4494.72,380.60
27323.70,4579.24,81.61
27373.22,4572.90,-6.90
27364.73,4584.20,160.38
27311.82,4568.10,-198.33
26177.83,3092.50,62.63
27358.21,4602.50,-88.91
27340.77,4586.96,403.41
26162.06,3085.64,-106.05
27289.80,4603.40,32.64
27381.19,4602.06,-243.13
27336.31,4564.91,-3.66
27366.97,4590.68,96.89
26202.14,3052.98,-96.25
26597.46,4524.34,437.46
27327.52,4583.75,106.57
27319.22,4581.94,200.58
26188.21,3042.19,83.58
26159.04,3080.62,225.47
26181.11,3084.68,-48.36
27381.67,4591.90,44.83
26162.14,3070.48,120.52
27388.05,4578.25,85.58
26178.43,3093.71,-99.08
26214.87,3107.97,-51.25
26167.36,3058.44,-59.19
27341.01,4550.53,126.09
26191.78,3071.56,23.19
27278.03,4556.70,159.12
26188.87,3098.60,85.91
26160.82,3076.26,-19.81
26229.75,3113.72,-206.65
26172.18,3042.58,-10.89
26190.05,3087.67,-81.59
27338.82,4599.16,-292.89
26168.77,3035.58,30.56
26214.96,3075.88,33.59
26698.25,4447.65,256.01
27346.92,4594.52,-228.11
26199.14,3072.43,67.68
27335.92,4577.92,-11.54
26163.70,3061.21,-142.47
26190.74,3032.38,4.73
27308.92,4626.79,104.16
26196.18,3072.29,-77.62
27342.66,4613.75,-52.52
26157.76,3068.65,28.30
27345.29,4552.30,48.94
26189.94,3068.78,56.72
27332.78,4593.00,104.15
26184.31,3063.19,-17.47
27375.27,4605.71,26.74
26171.26,3092.20,75.83
27360.21,4555.04,92.86
26168.81,3086.84,71.30
26150.88,3068.72,-72.19
27370.04,4568.73,40.96
26155.89,3042.52,29.88
27327.12,4550.20,207.09
26235.87,3048.74,122.72
27330.15,4609.42,9.23
26187.29,3078.25,208.25
26570.30,4488.06,307.17
27323.61,4611.86,63.30
26157.98,3099.18,83.27
26620.49,4451.41,226.77
27345.56,4627.65,32.85
27381.80,4607.49,-10.16
26179.84,3003.62,-297.41
26192.16,3078.69,50.29
